id,has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,like,d_like,met,decision,decision_o,match,field_encoded
7084,1,19,female,27,20,7,large age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,3,important,important,INTERNATIONAL AFFAIRS,30,10,10,30,10,10,very important,not important,not important,very important,not important,not important,7,9,10,9,8,7,average,high,high,high,average,average,15,15,20,20,15,15,not important,not important,important,important,not important,not important,8,8,8,8,8,average,average,average,average,average,7,6,7,7,9,5,average,average,average,average,high,low,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,high,average,high,high,average,average,high,low,average,low,low,average,average,average,average,average,average,0,[0-0.33],6,average,0,1,0,0,40
7085,1,19,female,27,30,3,small age difference,European/Caucasian-American,European/Caucasian-American,1,3,3,important,important,INTERNATIONAL AFFAIRS,25,25,25,25,0,0,very important,very important,very important,very important,not important,not important,7,7,7,7,7,7,average,average,average,average,average,average,15,15,20,20,15,15,not important,not important,important,important,not important,not important,8,8,8,8,8,average,average,average,average,average,3,8,7,5,7,2,low,average,average,low,average,low,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,high,average,high,high,average,average,high,low,average,low,low,average,average,average,average,average,average,0,[0-0.33],5,low,0,0,0,0,40
7086,1,19,female,27,32,5,medium age difference,European/Caucasian-American,Other,0,3,3,important,important,INTERNATIONAL AFFAIRS,20,20,20,15,15,10,important,important,important,not important,not important,not important,7,6,7,5,7,5,average,average,average,low,average,low,15,15,20,20,15,15,not important,not important,important,important,not important,not important,8,8,8,8,8,average,average,average,average,average,2,6,5,6,4,1,low,average,low,average,low,low,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,high,average,high,high,average,average,high,low,average,low,low,average,average,average,average,average,average,0,[0-0.33],2,low,0,0,1,0,40
7087,1,19,female,26,23,3,small age difference,European/Caucasian-American,European/Caucasian-American,1,4,6,important,very important,URBAN PLANNING,25,20,15,20,5,15,very important,important,not important,important,not important,not important,7,6,6,6,5,6,average,average,average,average,low,average,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,5,5,5,5,5,5,low,low,low,low,low,low,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,0,[0.33-1],6,average,0,0,1,0,83
7092,1,19,female,26,32,6,medium age difference,European/Caucasian-American,Latino/Hispanic American,0,4,6,important,very important,URBAN PLANNING,20,20,20,15,10,15,important,important,important,not important,not important,not important,6,8,9,6,7,7,average,average,high,average,average,average,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,4,10,9,8,9,8,low,high,high,average,high,average,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,1,[0.33-1],6,average,0,0,0,0,83
7093,1,19,female,26,24,2,small age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,4,6,important,very important,URBAN PLANNING,25,26,15,10,9,15,very important,very important,not important,not important,not important,not important,5,4,5,5,4,2,low,low,low,low,low,low,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,2,3,5,1,2,2,low,low,low,low,low,low,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,0,[-1-0],4,low,0,0,0,0,83
7094,1,19,female,26,29,3,small age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,4,6,important,very important,URBAN PLANNING,15,20,20,20,5,20,not important,important,important,important,not important,important,10,10,10,10,10,10,high,high,high,high,high,high,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,7,9,9,8,8,7,average,high,high,average,average,average,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,0,[0-0.33],7,average,0,1,1,1,83
7095,1,19,female,26,28,2,small age difference,European/Caucasian-American,European/Caucasian-American,1,4,6,important,very important,URBAN PLANNING,20,10,20,20,20,0,important,not important,important,important,important,not important,8,8,8,8,7,10,average,average,average,average,average,high,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,9,8,8,7,7,9,high,average,average,average,average,high,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,0,[0-0.33],8,average,0,1,1,1,83
7096,1,19,female,26,29,3,small age difference,European/Caucasian-American,European/Caucasian-American,1,4,6,important,very important,URBAN PLANNING,30,15,20,10,10,15,very important,not important,important,not important,not important,not important,9,10,9,7,7,8,high,high,high,average,average,average,16,18,18,20,12,16,important,important,important,important,not important,important,8,9,10,8,7,average,high,high,average,average,3,8,6,6,6,7,low,average,average,average,average,average,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,average,low,average,high,high,high,low,low,average,high,low,low,low,low,low,low,average,0,[0-0.33],6,average,0,0,1,0,83
7102,1,19,male,23,24,1,no age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,10,20,20,15,20,15,not important,important,important,not important,important,not important,5,7,6,4,4,3,low,average,average,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,5,7,7,6,6,4,low,average,average,average,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],6,average,0,0,0,0,47
7103,1,19,male,23,24,1,no age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,20,20,20,20,20,0,important,important,important,important,important,not important,8,10,10,9,8,7,average,high,high,high,average,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,8,8,7,8,6,7,average,average,average,average,average,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],8,average,0,1,1,1,47
7104,1,19,male,23,25,2,small age difference,European/Caucasian-American,Other,0,8,1,very important,not important,LANGUAGES,15,25,15,15,15,15,not important,very important,not important,not important,not important,not important,5,7,6,4,5,5,low,average,average,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,7,8,8,7,7,8,average,average,average,average,average,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],8,average,0,1,0,0,47
7106,1,19,male,23,29,6,medium age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,1,very important,not important,LANGUAGES,10,20,25,25,10,10,not important,important,very important,very important,not important,not important,3,4,5,4,2,3,low,low,low,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,7,7,8,5,7,1,average,average,average,low,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],4,low,0,0,0,0,47
7107,1,19,male,23,30,7,large age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,1,very important,not important,LANGUAGES,15,15,25,10,15,20,not important,not important,very important,not important,not important,important,4,3,4,3,4,2,low,low,low,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,3,6,7,6,7,2,low,average,average,average,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0.33-1],2,low,0,0,0,0,47
7108,1,19,male,23,25,2,small age difference,European/Caucasian-American,Latino/Hispanic American,0,8,1,very important,not important,LANGUAGES,10,25,25,20,10,10,not important,very important,very important,important,not important,not important,8,7,7,7,5,6,average,average,average,average,low,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,5,9,8,6,6,3,low,high,average,average,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],7,average,0,0,1,0,47
7109,1,19,male,23,34,11,large age difference,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,1,very important,not important,LANGUAGES,15,20,20,15,15,15,not important,important,important,not important,not important,not important,10,9,8,8,8,8,high,high,average,average,average,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,3,7,8,2,6,1,low,average,average,low,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],5,low,0,0,0,0,47
7110,1,19,male,23,30,7,large age difference,European/Caucasian-American,Black/African American,0,8,1,very important,not important,LANGUAGES,15,20,10,30,5,20,not important,important,not important,very important,not important,important,8,7,8,6,7,5,average,average,average,average,average,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,7,8,7,4,6,7,average,average,average,low,average,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0-0.33],8,average,0,1,0,0,47
7111,1,19,male,23,27,4,medium age difference,European/Caucasian-American,Latino/Hispanic American,0,8,1,very important,not important,LANGUAGES,10,15,30,10,15,20,not important,not important,very important,not important,not important,important,6,8,7,3,3,6,average,average,average,low,low,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,5,8,7,7,8,5,low,average,average,average,average,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,1,[0.33-1],7,average,0,1,0,0,47
7112,1,19,male,23,25,2,small age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,20,20,20,15,15,10,important,important,important,not important,not important,not important,7,4,5,3,4,3,average,low,low,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,5,5,5,5,5,1,low,low,low,low,low,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0.33-1],3,low,0,0,0,0,47
7113,1,19,male,23,27,4,medium age difference,European/Caucasian-American,Latino/Hispanic American,0,8,1,very important,not important,LANGUAGES,16,19,16,17,15,17,important,important,important,important,not important,important,6,6,6,5,6,7,average,average,average,low,average,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,6,8,8,5,5,3,average,average,average,low,low,low,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0.33-1],5,low,0,0,0,0,47
7114,1,19,male,23,26,3,small age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,20,20,10,20,10,20,important,important,not important,important,not important,important,7,8,8,7,7,7,average,average,average,average,average,average,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,6,8,7,8,7,7,average,average,average,average,average,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0.33-1],8,average,0,1,0,0,47
7115,1,19,male,23,27,4,medium age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,15,15,20,20,15,15,not important,not important,important,important,not important,not important,6,8,6,4,5,3,average,average,average,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,8,6,7,7,7,7,average,average,average,average,average,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0-0.33],7,average,0,1,0,0,47
7116,1,19,male,23,26,3,small age difference,European/Caucasian-American,European/Caucasian-American,1,8,1,very important,not important,LANGUAGES,16,18,18,20,12,16,important,important,important,important,not important,important,5,5,5,5,5,5,low,low,low,low,low,low,25,20,15,20,5,15,very important,important,not important,important,not important,not important,8,7,8,9,5,average,average,average,high,low,7,6,6,6,5,6,average,average,average,average,low,average,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,low,low,average,high,average,average,low,low,low,average,low,average,high,high,high,average,low,0,[0.33-1],7,average,0,1,0,0,47
7118,1,19,male,30,24,6,medium age difference,European/Caucasian-American,European/Caucasian-American,1,2,6,important,very important,BUSINESS/ECONOMICS/FINANCE,20,20,20,20,20,0,important,important,important,important,important,not important,8,10,10,9,10,8,average,high,high,high,high,average,20,10,22,20,15,13,important,not important,very important,important,not important,not important,7,10,9,8,8,average,high,high,average,average,8,6,6,6,8,6,average,average,average,average,average,average,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,high,average,low,high,average,low,average,low,low,high,average,average,average,low,low,low,low,0,[0-0.33],7,average,0,1,1,1,7
