,id,has_null,wave,age,age_o,d_age,race_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match,gender_female,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,field_ACTING,field_AMERICAN STUDIES,field_ANTHROPOLOGY,field_APPLIED PHYSIOLOGY & NUTRITION,field_ARCHITECTURE,field_ART,field_BIOLOGY,field_BUSINESS/ECONOMICS/FINANCE,field_CHEMISTRY,field_CLASSICS,field_COMMUNICATIONS,field_COMPARATIVE LITERATURE,field_COMPUTER SCIENCE,field_CONSULTING,field_CURRICULUM AND TEACHING/GIFTEDNESS,field_EART,field_ECOLOGY,field_EDUCATION,field_ELECTRICAL ENGG.,field_ELECTRICAL ENGINEERING,field_ENGINEERING,field_ENVIRONMENTAL SCIENCE,field_EPIDEMIOLOGY,field_FILM,field_FINANACE,field_FINANCIAL ENGINEERING,field_FUNDRAISING MANAGEMENT,field_GENETICS,field_GENETICS & DEVELOPMENT,field_GS POSTBACC PREMED,field_GSAS,field_HISTORY,field_HUMAN RIGHTS,field_HUMAN RIGHTS: MIDDLE EAST,field_INDUSTRIAL ENGINEERING,field_INSTRUCTIONAL MEDIA AND TECHNOLOGY,field_INSTRUCTIONAL TECH & MEDIA,field_INTELLECTUAL PROPERTY LAW,field_INTERNATIONAL AFFAIRS,field_INTERNATIONAL DEVELOPMENT,field_INTERNATIONAL POLITICS,field_INTERNATIONAL RELATIONS,field_INTERNATIONAL SECURITY POLICY - INTERNATIONAL AFFAIRS,field_INTRERNATIONAL AFFAIRS,field_JOURNALISM,field_LANGUAGES,field_LAW,field_MA IN QUANTITATIVE METHODS,field_MARINE GEOPHYSICS,field_MARKETING,field_MASTER IN PUBLIC ADMINISTRATION,field_MASTERS IN PUBLIC ADMINISTRATION,field_MATHEMATICS,field_MECHANICAL ENGINEERING,field_MEDICAL INFORMATICS,field_MEDICINE,field_MFA  POETRY,field_MFA -FILM,field_MFA ACTING PROGRAM,field_MONEY,field_NEUROSCIENCE,field_NUTRITION,field_NUTRITION/GENETICS,field_NUTRITIRON,field_OPERATIONS RESEARCH,field_PHILOSOPHY,field_PHYSICS,field_POLITICAL SCIENCE,field_PSYCHOLOGY,field_PUBLIC ADMINISTRATION,field_PUBLIC HEALTH,field_PUBLIC POLICY,field_QMSS,field_RELIGION,field_SOCIOLOGY/SOCIAL STUDIES,field_SPEECH PATHOLOGY,field_TC [HEALTH ED],field_TESOL,field_THEATER,field_UNDERGRAD - GS,field_URBAN PLANNING,field_WORKING,field_WRITING
4936,7194,1,19,24,25,1,Other,0,1,1,15,25,15,15,15,4,7,7,3,3,25,26,15,10,9,7,9,6,8,5,4,7,8,6,8,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,7195,1,19,24,25,1,Asian/Pacific Islander/Asian-American,1,1,1,20,10,20,20,10,3,9,8,3,6,25,26,15,10,9,7,9,6,8,5,7,7,7,5,5,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,7196,1,19,24,29,5,Asian/Pacific Islander/Asian-American,1,1,1,10,20,25,25,10,2,6,7,2,2,25,26,15,10,9,7,9,6,8,5,7,4,7,4,8,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,7197,1,19,24,30,6,Asian/Pacific Islander/Asian-American,1,1,1,15,15,25,10,15,4,8,8,4,5,25,26,15,10,9,7,9,6,8,5,5,4,6,5,6,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,7198,1,19,24,25,1,Latino/Hispanic American,0,1,1,10,25,25,20,10,1,3,7,1,8,25,26,15,10,9,7,9,6,8,5,7,5,7,5,5,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,7199,1,19,24,34,10,Asian/Pacific Islander/Asian-American,1,1,1,15,20,20,15,15,8,10,10,9,9,25,26,15,10,9,7,9,6,8,5,5,5,6,5,6,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,7200,1,19,24,30,6,Black/African American,0,1,1,15,20,10,30,5,4,10,9,5,7,25,26,15,10,9,7,9,6,8,5,7,6,7,7,7,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,7202,1,19,24,25,1,European/Caucasian-American,0,1,1,20,20,20,15,15,4,6,9,2,3,25,26,15,10,9,7,9,6,8,5,7,8,5,5,6,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,7204,1,19,24,26,2,European/Caucasian-American,0,1,1,20,20,10,20,10,5,5,5,5,5,25,26,15,10,9,7,9,6,8,5,6,5,8,6,7,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,7205,1,19,24,27,3,European/Caucasian-American,0,1,1,15,15,20,20,15,2,9,8,2,4,25,26,15,10,9,7,9,6,8,5,8,6,7,7,5,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,7206,1,19,24,26,2,European/Caucasian-American,0,1,1,16,18,18,20,12,2,3,5,1,2,25,26,15,10,9,7,9,6,8,5,5,4,5,5,4,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,7207,1,19,29,24,5,European/Caucasian-American,0,1,1,10,20,20,15,20,2,6,7,5,7,15,20,20,20,5,5,10,7,10,8,8,8,8,8,8,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,7208,1,19,29,24,5,European/Caucasian-American,0,1,1,20,20,20,20,20,6,7,8,9,9,15,20,20,20,5,5,10,7,10,8,8,8,8,8,8,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,7209,1,19,29,25,4,Other,0,1,1,15,25,15,15,15,4,8,8,5,5,15,20,20,20,5,5,10,7,10,8,10,7,8,8,10,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,7210,1,19,29,25,4,Asian/Pacific Islander/Asian-American,1,1,1,20,10,20,20,10,4,7,6,6,5,15,20,20,20,5,5,10,7,10,8,5,5,8,5,5,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,7211,1,19,29,29,0,Asian/Pacific Islander/Asian-American,1,1,1,10,20,25,25,10,5,5,5,8,5,15,20,20,20,5,5,10,7,10,8,8,8,8,8,8,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,1,8,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,7212,1,19,29,30,1,Asian/Pacific Islander/Asian-American,1,1,1,15,15,25,10,15,4,2,4,3,7,15,20,20,20,5,5,10,7,10,8,5,5,5,5,5,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,7213,1,19,29,25,4,Latino/Hispanic American,0,1,1,10,25,25,20,10,2,3,3,4,4,15,20,20,20,5,5,10,7,10,8,8,8,8,8,8,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,7214,1,19,29,34,5,Asian/Pacific Islander/Asian-American,1,1,1,15,20,20,15,15,8,8,8,8,10,15,20,20,20,5,5,10,7,10,8,5,5,5,5,5,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,7215,1,19,29,30,1,Black/African American,0,1,1,15,20,10,30,5,5,8,9,6,8,15,20,20,20,5,5,10,7,10,8,9,9,9,9,9,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,7216,1,19,29,27,2,Latino/Hispanic American,0,1,1,10,15,30,10,15,4,4,6,4,4,15,20,20,20,5,5,10,7,10,8,10,10,10,10,10,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,1,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,7219,1,19,29,26,3,European/Caucasian-American,0,1,1,20,20,10,20,10,7,6,5,7,7,15,20,20,20,5,5,10,7,10,8,10,10,10,10,10,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,7220,1,19,29,27,2,European/Caucasian-American,0,1,1,15,15,20,20,15,4,6,8,4,9,15,20,20,20,5,5,10,7,10,8,10,10,10,10,10,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,7221,1,19,29,26,3,European/Caucasian-American,0,1,1,16,18,18,20,12,7,9,9,8,8,15,20,20,20,5,5,10,7,10,8,10,10,10,10,10,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,0,10,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,7222,1,19,28,24,4,European/Caucasian-American,1,6,5,10,20,20,15,20,5,6,6,5,5,20,10,20,20,20,6,8,8,9,10,8,6,8,8,6,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,7223,1,19,28,24,4,European/Caucasian-American,1,6,5,20,20,20,20,20,9,9,9,10,10,20,10,20,20,20,6,8,8,9,10,8,9,8,7,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,7224,1,19,28,25,3,Other,0,6,5,15,25,15,15,15,8,7,7,6,7,20,10,20,20,20,6,8,8,9,10,8,8,9,7,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,7225,1,19,28,25,3,Asian/Pacific Islander/Asian-American,0,6,5,20,10,20,20,10,7,4,5,8,5,20,10,20,20,20,6,8,8,9,10,10,8,8,8,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,10,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,7226,1,19,28,29,1,Asian/Pacific Islander/Asian-American,0,6,5,10,20,25,25,10,7,7,5,7,5,20,10,20,20,20,6,8,8,9,10,7,7,9,9,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,10,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,7227,1,19,28,30,2,Asian/Pacific Islander/Asian-American,0,6,5,15,15,25,10,15,7,7,7,7,7,20,10,20,20,20,6,8,8,9,10,6,8,9,7,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,7228,1,19,28,25,3,Latino/Hispanic American,0,6,5,10,25,25,20,10,7,6,5,7,6,20,10,20,20,20,6,8,8,9,10,6,8,7,4,4,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,7229,1,19,28,34,6,Asian/Pacific Islander/Asian-American,0,6,5,15,20,20,15,15,9,9,9,8,9,20,10,20,20,20,6,8,8,9,10,5,5,6,5,5,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,7230,1,19,28,30,2,Black/African American,0,6,5,15,20,10,30,5,10,9,9,9,8,20,10,20,20,20,6,8,8,9,10,8,7,8,8,9,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,7232,1,19,28,25,3,European/Caucasian-American,1,6,5,20,20,20,15,15,7,6,6,5,5,20,10,20,20,20,6,8,8,9,10,5,7,5,5,5,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,7234,1,19,28,26,2,European/Caucasian-American,1,6,5,20,20,10,20,10,8,7,7,7,7,20,10,20,20,20,6,8,8,9,10,8,7,8,7,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,7235,1,19,28,27,1,European/Caucasian-American,1,6,5,15,15,20,20,15,5,8,8,7,9,20,10,20,20,20,6,8,8,9,10,6,7,8,5,8,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,7236,1,19,28,26,2,European/Caucasian-American,1,6,5,16,18,18,20,12,9,8,8,7,7,20,10,20,20,20,6,8,8,9,10,8,8,8,8,7,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,0,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,7237,1,19,29,24,5,European/Caucasian-American,1,6,1,10,20,20,15,20,0,4,6,4,5,30,15,20,10,10,3,7,6,8,6,7,9,8,7,6,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,7238,1,19,29,24,5,European/Caucasian-American,1,6,1,20,20,20,20,20,8,10,10,10,10,30,15,20,10,10,3,7,6,8,6,9,6,8,7,10,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,1,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,7239,1,19,29,25,4,Other,0,6,1,15,25,15,15,15,3,8,8,4,8,30,15,20,10,10,3,7,6,8,6,8,7,7,6,6,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,1,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
